Date and Time,Distance,HWS hub,DIRECTION hub,HWS hub availability,RWS2 availability,RWS3 availability,Shear,Veer,RWS2,RWS3,CNR2,CNR3,Tilt,Roll,U high,U low,V high,V low,HEIGHT high,HEIGHT low,HWS high,HWS low,DIRECTION high,DIRECTION low,HWS high Availability,HWS low Availability
20/10/2020 01:20,180,4.33,92.7,1,1,1,0.57,-0.12,0.9597,-1.3079,-6.4,-7.16,5.01,0,0.12,-0.18,5.12,4.4,134.4,103.03,5.12,4.4,88.69,92.35,1,1
20/10/2020 01:20,190,4.48,92.91,1,1,1,0.45,-0.12,0.9734,-1.3635,-6.24,-6.95,5.01,0,0.12,-0.2,5.14,4.53,136.14,103.03,5.14,4.54,88.68,92.55,1,1
20/10/2020 01:20,200,4.54,93.02,1,1,1,0.34,-0.12,0.9769,-1.3863,-6.15,-6.82,5.01,0,0.15,-0.21,5.06,4.58,137.89,103.03,5.06,4.59,88.34,92.65,1,1
20/10/2020 01:20,210,4.57,93.12,1,1,1,0.24,-0.14,0.977,-1.3943,-6.13,-6.76,5.01,0,0.22,-0.22,4.95,4.6,139.63,103.03,4.95,4.6,87.5,92.69,1,1
20/10/2020 01:20,300,3.6,93.38,1,1,1,0.41,-0.2,0.7689,-1.1082,-7.78,-7.95,5.01,0,0.59,-0.18,4.28,3.64,155.33,103.05,4.32,3.64,82.2,92.76,1,1
20/10/2020 01:20,400,3.14,89.99,1,1,1,1.22,-0.14,0.8648,-0.8178,-10.71,-10.66,5.01,0,1.06,0.02,6.05,3.26,172.77,103.06,6.14,3.26,80.06,89.57,1,1
20/10/2020 01:20,500,3.65,90.56,1,1,1,1.07,-0.12,0.9597,-0.9845,-13.39,-13.26,5.01,0,1.29,-0.01,7.13,3.77,190.21,103.08,7.25,3.77,79.76,90.2,1,1
20/10/2020 01:20,600,4.1,91.36,1,1,1,0.94,-0.13,1.0195,-1.1554,-15.4,-15.3,5.01,0,1.8,-0.07,7.93,4.22,207.66,103.09,8.14,4.22,77.25,90.96,1,1
20/10/2020 01:20,700,3.63,90.95,1,1,1,1.05,-0.12,0.9293,-1.0025,-17.25,-17.09,5.01,0,2.08,-0.04,8.27,3.75,225.1,103.11,8.53,3.75,75.89,90.58,1,1
20/10/2020 01:30,50,3.86,101.33,1,1,1,0.25,-0.24,0.2951,-1.6776,-10.43,-10.59,5.01,0,-0.58,-0.72,3.93,3.82,111.72,103.01,3.97,3.89,98.47,100.6,1,1
20/10/2020 01:30,140,3.13,98.65,1,1,1,0.98,-0.25,0.3965,-1.2521,-7.54,-8.1,5.01,0,-0.12,-0.44,3.98,3.2,127.42,103.02,3.98,3.23,91.73,97.89,1,1
20/10/2020 01:30,150,3.24,97.78,1,1,1,0.93,-0.22,0.4542,-1.2513,-7.17,-7.82,5.01,0,-0.1,-0.41,4.11,3.31,129.16,103.02,4.11,3.33,91.34,97.11,1,1
20/10/2020 01:30,160,3.35,97.16,1,1,1,0.84,-0.19,0.5,-1.2618,-6.77,-7.48,5.01,0,-0.09,-0.39,4.2,3.42,130.91,103.03,4.21,3.44,91.26,96.58,1,1
20/10/2020 01:30,170,3.47,96.98,1,1,1,0.79,-0.17,0.5239,-1.2956,-6.45,-7.18,5.01,0,-0.1,-0.4,4.34,3.53,132.65,103.03,4.34,3.55,91.34,96.46,1,1
20/10/2020 01:30,178,3.59,96.49,1,1,1,0.74,-0.15,0.5675,-1.3143,-6.26,-6.97,5.01,0,-0.12,-0.39,4.46,3.65,134.05,103.03,4.46,3.67,91.49,96.05,1,1
20/10/2020 01:30,180,3.61,96.42,1,1,1,0.73,-0.14,0.5749,-1.3198,-6.23,-6.93,5.01,0,-0.12,-0.39,4.48,3.67,134.4,103.03,4.48,3.69,91.53,95.99,1,1
20/10/2020 01:30,190,3.78,95.89,1,1,1,0.62,-0.12,0.6312,-1.347,-6.1,-6.75,5.01,0,-0.11,-0.37,4.58,3.84,136.14,103.03,4.58,3.85,91.44,95.52,1,1
20/10/2020 01:30,200,4,95.28,1,1,1,0.5,-0.11,0.706,-1.3829,-6.08,-6.68,5.01,0,-0.09,-0.35,4.71,4.05,137.88,103.03,4.71,4.07,91.08,94.94,1,1
20/10/2020 01:30,210,4.18,94.76,1,1,1,0.4,-0.1,0.7703,-1.4064,-6.13,-6.67,5.01,0,-0.07,-0.33,4.78,4.22,139.63,103.03,4.78,4.23,90.83,94.46,1,1
20/10/2020 01:30,300,4.19,96.92,1,1,1,0.27,-0.17,0.6277,-1.5378,-7.85,-8.1,5.01,0,0.2,-0.47,4.72,4.2,155.33,103.05,4.73,4.22,87.56,96.4,1,1
20/10/2020 01:30,400,3.34,96.63,1,1,1,0.83,-0.2,0.5313,-1.2249,-10.69,-10.6,5.01,0,0.72,-0.36,5.22,3.41,172.77,103.06,5.26,3.42,82.15,96.02,1,1
20/10/2020 01:30,500,3.69,94.05,1,1,1,0.88,-0.14,0.7443,-1.2079,-13.4,-13.18,5.01,0,0.94,-0.24,6.43,3.79,190.21,103.08,6.5,3.79,81.71,93.63,1,1
20/10/2020 01:30,600,3.89,95.59,1,1,1,0.93,-0.15,0.6833,-1.3732,-15.48,-15.31,5.01,0,1.45,-0.36,7.52,3.99,207.65,103.09,7.66,4,79.06,95.12,1,1
20/10/2020 01:30,700,3.93,94.42,1,1,1,0.9,-0.13,0.7665,-1.3111,-17.24,-17.05,5.01,0,1.73,-0.28,8,4.03,225.1,103.11,8.18,4.04,77.76,94,1,1
20/10/2020 01:40,50,4.22,100.92,1,1,1,0.68,-0.19,0.3439,-1.8389,-10.4,-10.58,5.01,0,-0.69,-0.77,4.5,4.23,111.72,103.01,4.55,4.3,98.73,100.36,1,1
20/10/2020 01:40,140,3.45,101.53,1,1,1,0.06,-0.25,0.251,-1.5002,-7.52,-8.04,5.01,0,-0.29,-0.65,3.49,3.4,127.42,103.02,3.5,3.46,94.74,100.78,1,1
20/10/2020 01:40,150,3.29,100.88,1,1,1,0.36,-0.23,0.2757,-1.4139,-7.13,-7.75,5.01,0,-0.27,-0.59,3.6,3.28,129.16,103.02,3.61,3.33,94.29,100.19,1,1
20/10/2020 01:40,160,3.23,100.03,1,1,1,0.56,-0.2,0.3157,-1.3552,-6.7,-7.43,5.01,0,-0.26,-0.54,3.75,3.24,130.91,103.03,3.76,3.28,93.91,99.43,1,1
20/10/2020 01:40,170,3.27,98.92,1,1,1,0.66,-0.17,0.38,-1.3217,-6.36,-7.14,5.01,0,-0.23,-0.49,3.94,3.3,132.65,103.03,3.94,3.34,93.31,98.4,1,1
20/10/2020 01:40,178,3.31,97.91,1,1,1,0.82,-0.16,0.4429,-1.2894,-6.18,-6.93,5.01,0,-0.18,-0.44,4.2,3.36,134.05,103.03,4.2,3.39,92.5,97.43,1,1
20/10/2020 01:40,180,3.31,97.74,1,1,1,0.85,-0.16,0.4532,-1.2826,-6.15,-6.89,5.01,0,-0.17,-0.43,4.25,3.37,134.4,103.03,4.26,3.39,92.34,97.27,1,1
20/10/2020 01:40,190,3.37,97.21,1,1,1,1.04,-0.16,0.4966,-1.2842,-6.04,-6.72,5.01,0,-0.13,-0.41,4.64,3.45,136.14,103.03,4.64,3.48,91.55,96.73,1,1
20/10/2020 01:40,200,3.56,96.91,1,1,1,1.01,-0.15,0.5411,-1.3375,-6,-6.63,5.01,0,-0.1,-0.41,4.92,3.64,137.89,103.03,4.92,3.67,91.22,96.46,1,1
20/10/2020 01:40,210,3.78,96.49,1,1,1,0.93,-0.13,0.5993,-1.3949,-6.02,-6.61,5.01,0,-0.1,-0.41,5.16,3.87,139.63,103.03,5.16,3.89,91.16,96.08,1,1
20/10/2020 01:40,300,4.7,99.47,1,1,1,0.12,-0.2,0.5001,-1.9025,-7.9,-8.17,5.01,0,0.14,-0.73,4.95,4.66,155.33,103.05,4.95,4.71,88.39,98.86,1,1
20/10/2020 01:40,400,4.1,100.33,1,1,1,0.64,-0.22,0.3845,-1.7399,-10.68,-10.66,5.01,0,0.55,-0.7,5.79,4.12,172.77,103.06,5.81,4.18,84.55,99.66,1,1
20/10/2020 01:40,500,3.79,96.87,1,1,1,0.85,-0.16,0.5784,-1.4134,-13.33,-13.04,5.01,0,0.83,-0.43,6.47,3.86,190.21,103.08,6.53,3.89,82.72,96.38,1,1
20/10/2020 01:40,600,3.76,98.63,1,1,1,1.02,-0.15,0.4568,-1.5225,-15.5,-15.15,5.01,0,1,-0.55,7.88,3.84,207.66,103.1,7.94,3.88,82.76,98.18,1,1
20/10/2020 01:40,700,3.85,98.38,1,1,1,1.01,-0.15,0.4852,-1.5414,-17.05,-16.92,5.01,0,1.55,-0.55,8.57,3.93,225.1,103.11,8.7,3.97,79.77,97.92,1,1
20/10/2020 01:50,50,4.53,98.12,1,1,1,0.21,-0.12,0.5688,-1.7581,-10.49,-10.67,5.01,-0.01,-0.55,-0.62,4.6,4.51,111.72,103.01,4.63,4.55,96.76,97.77,1,1
20/10/2020 01:50,140,3.39,96.24,1,1,1,0.56,-0.18,0.5547,-1.2134,-7.62,-8.16,5.01,-0.01,-0.08,-0.34,3.88,3.43,127.42,103.03,3.88,3.45,91.18,95.68,1,1
20/10/2020 01:50,150,3.49,96.06,1,1,1,0.68,-0.2,0.5858,-1.2402,-7.23,-7.88,5.01,-0.01,-0.02,-0.34,4.15,3.54,129.17,103.03,4.15,3.56,90.32,95.46,1,1
20/10/2020 01:50,160,3.67,95.52,1,1,1,0.82,-0.19,0.6536,-1.2796,-6.83,-7.56,5.01,-0.01,0.03,-0.32,4.58,3.75,130.91,103.03,4.58,3.76,89.6,94.94,1,1
20/10/2020 01:50,170,3.85,94.58,1,1,1,0.92,-0.15,0.7432,-1.2926,-6.52,-7.27,5.01,-0.01,0.04,-0.28,4.99,3.95,132.66,103.03,4.99,3.96,89.59,94.12,1,1
20/10/2020 01:50,178,4.04,94.13,1,1,1,0.91,-0.13,0.8061,-1.3283,-6.34,-7.07,5.01,-0.01,0.02,-0.27,5.26,4.14,134.05,103.03,5.26,4.15,89.76,93.74,1,1
20/10/2020 01:50,180,4.08,94.06,1,1,1,0.9,-0.12,0.8184,-1.3395,-6.31,-7.04,5.01,-0.01,0.02,-0.27,5.32,4.18,134.4,103.03,5.32,4.19,89.79,93.69,1,1
20/10/2020 01:50,190,4.33,94.1,1,1,1,0.82,-0.12,0.8635,-1.4198,-6.17,-6.86,5.01,-0.01,0.04,-0.29,5.58,4.43,136.15,103.04,5.58,4.44,89.63,93.72,1,1
20/10/2020 01:50,200,4.52,94.09,1,1,1,0.77,-0.12,0.9017,-1.4805,-6.09,-6.77,5.01,-0.01,0.06,-0.3,5.79,4.62,137.89,103.04,5.79,4.63,89.37,93.71,1,1
20/10/2020 01:50,210,4.69,94.22,1,1,1,0.69,-0.12,0.9218,-1.5437,-6.07,-6.73,5.01,-0.01,0.06,-0.32,5.9,4.78,139.64,103.04,5.9,4.79,89.4,93.85,1,1
20/10/2020 01:50,300,4.5,96.04,1,1,1,0.46,-0.17,0.7464,-1.5957,-7.79,-8.04,5.01,-0.01,0.3,-0.44,5.5,4.54,155.34,103.06,5.5,4.56,86.85,95.53,1,1
20/10/2020 01:50,400,3.72,94.98,1,1,1,0.71,-0.15,0.6872,-1.2654,-10.69,-10.65,5.01,-0.01,0.57,-0.3,5.45,3.79,172.78,103.08,5.48,3.8,84.05,94.52,1,1
20/10/2020 01:50,500,4.22,93.07,1,1,1,0.78,-0.11,0.9146,-1.31,-13.31,-13.21,5.01,-0.01,0.87,-0.2,6.89,4.31,190.23,103.09,6.94,4.32,82.81,92.72,1,1
20/10/2020 01:50,600,3.89,94.25,1,1,1,0.97,-0.13,0.7703,-1.2895,-15.3,-15.19,5.01,-0.01,1.3,-0.27,7.76,3.99,207.67,103.11,7.87,4,80.52,93.85,1,1
20/10/2020 01:50,700,4.33,93.57,1,1,1,0.8,-0.12,0.9046,-1.3832,-17.05,-16.92,5.01,-0.01,1.62,-0.25,8.12,4.44,225.12,103.13,8.29,4.44,78.71,93.2,1,1
20/10/2020 02:00,50,4.11,92.74,1,1,1,-0.05,-0.14,0.8956,-1.2171,-10.5,-10.66,5.01,-0.01,-0.08,-0.17,4.08,4.1,111.72,103.01,4.08,4.1,91.13,92.33,1,1
20/10/2020 02:00,140,4.62,89.23,1,1,1,0.66,-0.09,1.299,-1.1316,-7.8,-8.4,5.01,-0.01,0.32,0.09,5.41,4.71,127.43,103.03,5.42,4.71,86.67,88.95,1,1
20/10/2020 02:00,150,4.9,89.26,1,1,1,0.62,-0.09,1.372,-1.201,-7.42,-8.13,5.01,-0.01,0.34,0.09,5.73,4.99,129.17,103.03,5.74,4.99,86.63,88.98,1,1
20/10/2020 02:00,160,5.2,89.45,1,1,1,0.49,-0.1,1.434,-1.2848,-7.01,-7.81,5.01,-0.01,0.36,0.08,5.91,5.27,130.92,103.04,5.92,5.27,86.47,89.16,1,1
20/10/2020 02:00,170,5.35,89.71,1,1,1,0.41,-0.11,1.4514,-1.3407,-6.67,-7.51,5.01,-0.01,0.39,0.06,6,5.41,132.66,103.04,6.01,5.41,86.28,89.39,1,1
20/10/2020 02:00,178,5.37,89.92,1,1,1,0.4,-0.11,1.4401,-1.3625,-6.46,-7.28,5.01,-0.01,0.41,0.04,6.02,5.43,134.06,103.04,6.03,5.43,86.11,89.58,1,1
20/10/2020 02:00,180,5.37,89.97,1,1,1,0.39,-0.11,1.4346,-1.3658,-6.41,-7.23,5.01,-0.01,0.41,0.04,6.01,5.43,134.41,103.04,6.03,5.43,86.08,89.62,1,1
20/10/2020 02:00,190,5.33,90.32,1,1,1,0.37,-0.13,1.3947,-1.3825,-6.21,-7,5.01,-0.01,0.44,0.01,5.95,5.38,136.15,103.04,5.96,5.38,85.74,89.93,1,1
20/10/2020 02:00,200,5.3,90.48,1,1,1,0.34,-0.13,1.3741,-1.3871,-6.11,-6.86,5.01,-0.01,0.47,-0.01,5.89,5.35,137.9,103.04,5.91,5.35,85.42,90.07,1,1
20/10/2020 02:00,210,5.27,90.46,1,1,1,0.33,-0.13,1.3672,-1.3771,-6.1,-6.79,5.01,-0.01,0.5,-0.01,5.85,5.32,139.64,103.05,5.87,5.32,85.15,90.05,1,1
20/10/2020 02:00,300,4.35,91.02,1,1,1,0.41,-0.15,1.0927,-1.1764,-7.88,-8.11,5.01,-0.01,0.65,-0.04,5.17,4.4,155.35,103.07,5.21,4.4,82.86,90.56,1,1
20/10/2020 02:00,400,3.87,88.28,1,1,1,0.9,-0.11,1.163,-0.8884,-10.87,-10.82,5.01,-0.01,1.04,0.14,6.26,3.98,172.79,103.09,6.35,3.98,80.57,87.95,1,1
20/10/2020 02:00,500,3.94,89.98,1,1,1,1.02,-0.12,1.0737,-1.021,-13.4,-13.29,5.01,-0.01,1.38,0.03,7.45,4.06,190.24,103.11,7.57,4.06,79.5,89.62,1,1
20/10/2020 02:00,600,4.37,89.45,1,1,1,0.89,-0.1,1.2243,-1.0913,-15.44,-15.27,5.01,-0.01,1.72,0.07,8.2,4.49,207.69,103.13,8.38,4.49,78.16,89.12,1,1
20/10/2020 02:00,700,4.24,87.86,1,1,1,0.88,-0.08,1.2985,-0.9465,-17.22,-17.08,5.01,-0.01,1.84,0.18,8.48,4.35,225.14,103.15,8.68,4.36,77.77,87.6,1,1
20/10/2020 02:10,50,4.15,89.64,1,1,1,-0.38,-0.13,1.1097,-1.0075,-10.77,-10.94,5.01,-0.01,0.13,0.05,3.98,4.1,111.73,103.01,3.98,4.11,88.16,89.26,1,1
20/10/2020 02:10,140,4.96,87.47,1,1,1,0.61,-0.1,1.5406,-1.0595,-8,-8.64,5.01,-0.01,0.52,0.25,5.72,5.04,127.43,103.03,5.74,5.05,84.8,87.17,1,1
20/10/2020 02:10,150,5,87.63,1,1,1,0.54,-0.09,1.5356,-1.0845,-7.61,-8.32,5.01,-0.01,0.49,0.23,5.73,5.08,129.17,103.03,5.75,5.09,85.11,87.37,1,1
20/10/2020 02:10,160,5.02,87.9,1,1,1,0.43,-0.1,1.5151,-1.1042,-7.18,-7.96,5.01,-0.01,0.5,0.21,5.61,5.08,130.92,103.04,5.64,5.08,84.89,87.6,1,1
20/10/2020 02:10,170,5.03,88.08,1,1,1,0.29,-0.11,1.5001,-1.1126,-6.8,-7.62,5.01,-0.01,0.54,0.2,5.43,5.07,132.66,103.04,5.46,5.07,84.36,87.73,1,1
20/10/2020 02:10,178,5,88.31,1,1,1,0.22,-0.13,1.4748,-1.1209,-6.56,-7.37,5.01,-0.01,0.57,0.18,5.31,5.03,134.06,103.04,5.34,5.04,83.87,87.92,1,1
20/10/2020 02:10,180,5,88.38,1,1,1,0.21,-0.13,1.4676,-1.1233,-6.51,-7.32,5.01,-0.01,0.58,0.18,5.29,5.02,134.41,103.04,5.32,5.03,83.76,87.97,1,1
20/10/2020 02:10,190,4.96,88.91,1,1,1,0.17,-0.16,1.4176,-1.1508,-6.3,-7.09,5.01,-0.01,0.63,0.14,5.19,4.98,136.15,103.04,5.23,4.98,83.03,88.41,1,1
20/10/2020 02:10,200,4.93,89.31,1,1,1,0.12,-0.19,1.38,-1.1705,-6.21,-6.96,5.01,-0.01,0.69,0.11,5.08,4.95,137.9,103.05,5.13,4.95,82.27,88.74,1,1
20/10/2020 02:10,210,4.87,89.48,1,1,1,0.1,-0.2,1.3517,-1.1655,-6.21,-6.91,5.01,-0.01,0.74,0.1,4.98,4.88,139.64,103.05,5.03,4.88,81.56,88.87,1,1
20/10/2020 02:10,300,3.59,87.82,1,1,1,0.77,-0.14,1.1089,-0.7837,-8.03,-8.21,5.01,-0.01,0.89,0.17,4.95,3.67,155.35,103.07,5.03,3.67,79.84,87.37,1,1
20/10/2020 02:10,400,3.9,85.34,1,1,1,0.83,-0.09,1.3602,-0.6948,-10.99,-11,5.01,-0.01,1.2,0.34,6.01,3.98,172.8,103.09,6.13,4,78.69,85.06,1,1
20/10/2020 02:10,500,4.14,87.02,1,1,1,0.91,-0.12,1.3356,-0.8549,-13.49,-13.5,5.01,-0.01,1.75,0.25,7.22,4.25,190.25,103.11,7.43,4.25,76.36,86.65,1,1
20/10/2020 02:10,600,4.19,87.99,1,1,1,0.93,-0.11,1.2811,-0.9393,-15.7,-15.51,5.01,-0.01,1.97,0.18,8.05,4.31,207.7,103.14,8.29,4.31,76.25,87.65,1,1
20/10/2020 02:10,700,4.2,86.74,1,1,1,0.9,-0.1,1.3721,-0.853,-17.23,-17.2,5.01,-0.01,2.31,0.27,8.42,4.31,225.15,103.16,8.73,4.32,74.67,86.44,1,1
20/10/2020 02:20,50,4.33,84.6,1,1,1,0.08,-0.16,1.5434,-0.6828,-11.06,-11.31,5.01,-0.01,0.56,0.45,4.33,4.32,111.72,103.01,4.37,4.34,82.69,84.11,1,1
20/10/2020 02:20,140,5.11,85.43,1,1,1,0.26,-0.14,1.7548,-0.8912,-8.28,-8.91,5.01,-0.01,0.78,0.45,5.38,5.13,127.43,103.03,5.44,5.15,81.71,85.02,1,1
20/10/2020 02:20,150,5.05,85.87,1,1,1,0.22,-0.15,1.6993,-0.9161,-7.88,-8.57,5.01,-0.01,0.78,0.41,5.29,5.07,129.17,103.03,5.34,5.09,81.6,85.43,1,1
20/10/2020 02:20,160,4.96,85.92,1,1,1,0.16,-0.15,1.6632,-0.901,-7.42,-8.18,5.01,-0.01,0.79,0.39,5.13,4.97,130.92,103.03,5.19,4.99,81.28,85.46,1,1
20/10/2020 02:20,170,4.85,85.84,1,1,1,0.12,-0.15,1.6313,-0.8724,-7.03,-7.84,5.01,-0.01,0.8,0.39,4.95,4.85,132.66,103.04,5.02,4.87,80.88,85.38,1,1
20/10/2020 02:20,178,4.74,85.78,1,1,1,0.12,-0.15,1.5988,-0.847,-6.78,-7.59,5.01,-0.01,0.81,0.39,4.84,4.74,134.06,103.04,4.91,4.76,80.54,85.31,1,1
20/10/2020 02:20,180,4.71,85.74,1,1,1,0.13,-0.15,1.5931,-0.8392,-6.73,-7.54,5.01,-0.01,0.81,0.39,4.83,4.72,134.41,103.04,4.89,4.73,80.47,85.27,1,1
20/10/2020 02:20,190,4.56,85.53,1,1,1,0.27,-0.14,1.562,-0.8019,-6.52,-7.29,5.01,-0.01,0.83,0.39,4.88,4.58,136.15,103.04,4.96,4.6,80.3,85.09,1,1
20/10/2020 02:20,200,4.46,85.35,1,1,1,0.4,-0.14,1.5448,-0.7749,-6.43,-7.15,5.01,-0.01,0.86,0.4,5,4.5,137.9,103.04,5.07,4.52,80.21,84.94,1,1
20/10/2020 02:20,210,4.37,85.37,1,1,1,0.44,-0.14,1.5126,-0.7607,-6.44,-7.09,5.01,-0.01,0.88,0.39,4.97,4.41,139.64,103.05,5.05,4.42,79.92,84.96,1,1
20/10/2020 02:20,300,3.75,84.01,1,1,1,0.84,-0.13,1.399,-0.5727,-8.26,-8.53,5.01,-0.01,1.24,0.43,5.3,3.82,155.34,103.06,5.44,3.85,76.87,83.62,1,1
20/10/2020 02:20,400,4.62,83.52,1,1,1,0.78,-0.12,1.7547,-0.6666,-11.24,-11.3,5.01,-0.01,1.83,0.56,6.84,4.69,172.79,103.09,7.08,4.73,74.99,83.16,1,1
20/10/2020 02:20,500,4.52,82.58,1,1,1,0.85,-0.1,1.7864,-0.5817,-13.78,-13.7,5.01,-0.01,2.21,0.62,7.47,4.59,190.24,103.11,7.79,4.63,73.48,82.27,1,1
20/10/2020 02:20,600,4.74,83.72,1,1,1,0.8,-0.1,1.7835,-0.7078,-15.8,-15.73,5.01,-0.01,2.42,0.56,8.16,4.83,207.69,103.13,8.51,4.86,73.46,83.43,1,1
20/10/2020 02:20,700,4.14,82.89,1,1,1,0.98,-0.1,1.6235,-0.5591,-17.38,-17.24,5.01,-0.01,3.02,0.55,8.68,4.23,225.14,103.15,9.19,4.27,70.82,82.58,1,1
20/10/2020 02:30,50,4.65,80.6,1,1,1,0.44,-0.02,1.9489,-0.4504,-11.47,-11.8,5.01,-0.01,0.82,0.78,4.82,4.65,111.72,103.01,4.89,4.72,80.34,80.54,1,1
20/10/2020 02:30,140,4.84,81.87,1,1,1,0.44,-0.06,1.9377,-0.5657,-8.62,-9.28,5.01,-0.01,0.93,0.71,5.3,4.85,127.43,103.03,5.39,4.91,80.1,81.68,1,1
20/10/2020 02:30,150,4.69,82.22,1,1,1,0.47,-0.08,1.8567,-0.5739,-8.22,-8.95,5.01,-0.01,0.93,0.66,5.21,4.71,129.17,103.03,5.29,4.76,79.9,81.98,1,1
20/10/2020 02:30,160,4.5,82.56,1,1,1,0.47,-0.1,1.7616,-0.5726,-7.78,-8.56,5.01,-0.01,0.94,0.62,5.03,4.53,130.92,103.03,5.12,4.57,79.46,82.26,1,1
20/10/2020 02:30,170,4.33,82.64,1,1,1,0.47,-0.11,1.6902,-0.5545,-7.41,-8.21,5.01,-0.01,0.94,0.59,4.86,4.35,132.66,103.03,4.95,4.39,79.08,82.31,1,1
20/10/2020 02:30,178,4.24,82.49,1,1,1,0.48,-0.11,1.6638,-0.5314,-7.15,-7.95,5.01,-0.01,0.95,0.59,4.78,4.26,134.06,103.04,4.87,4.3,78.78,82.16,1,1
20/10/2020 02:30,180,4.23,82.46,1,1,1,0.47,-0.11,1.6628,-0.5277,-7.1,-7.91,5.01,-0.01,0.95,0.59,4.76,4.25,134.4,103.04,4.85,4.29,78.7,82.13,1,1
20/10/2020 02:30,190,4.14,82.05,1,1,1,0.43,-0.11,1.653,-0.4858,-6.88,-7.68,5.01,-0.01,0.98,0.6,4.62,4.15,136.15,103.04,4.72,4.19,78.05,81.71,1,1
20/10/2020 02:30,200,4.01,81.74,1,1,1,0.42,-0.12,1.622,-0.4468,-6.78,-7.55,5.01,-0.01,1.01,0.61,4.47,4.01,137.89,103.04,4.58,4.06,77.23,81.38,1,1
20/10/2020 02:30,210,3.89,81.58,1,1,1,0.44,-0.12,1.5882,-0.4228,-6.77,-7.5,5.01,-0.01,1.04,0.6,4.4,3.9,139.64,103.04,4.52,3.95,76.69,81.21,1,1
20/10/2020 02:30,300,4.34,80.16,1,1,1,0.79,-0.1,1.8832,-0.3716,-8.67,-9.08,5.01,-0.01,1.62,0.78,5.92,4.37,155.34,103.06,6.14,4.44,74.66,79.86,1,1
20/10/2020 02:30,400,5.14,79.47,1,1,1,0.81,-0.07,2.283,-0.3846,-11.63,-11.78,5.01,-0.01,2.19,0.98,7.67,5.17,172.79,103.08,7.98,5.26,74.05,79.25,1,1
20/10/2020 02:30,500,4.74,80,1,1,1,0.74,-0.07,2.0609,-0.4007,-14,-14.01,5.01,-0.01,2.12,0.86,7.34,4.77,190.24,103.1,7.64,4.85,73.92,79.8,1,1
20/10/2020 02:30,600,4.23,78.47,1,1,1,0.85,-0.05,1.948,-0.2465,-16.02,-16,5.01,-0.01,2.34,0.88,7.53,4.25,207.68,103.12,7.88,4.34,72.75,78.31,1,1
20/10/2020 02:30,700,4.93,79.14,1,1,1,0.81,-0.06,2.2157,-0.3438,-17.78,-17.66,5.01,-0.01,2.99,0.97,9.06,4.96,225.13,103.14,9.55,5.06,71.72,78.96,1,1
20/10/2020 02:40,50,4.28,82.19,1,1,1,0.08,-0.05,1.6698,-0.5228,-11.71,-12.01,5.01,-0.01,0.63,0.59,4.27,4.25,111.72,103.01,4.32,4.29,81.64,82.05,1,1
20/10/2020 02:40,140,5.07,85.11,1,1,1,0.23,-0.1,1.7596,-0.8638,-8.88,-9.54,5.01,-0.01,0.72,0.46,5.31,5.09,127.43,103.03,5.36,5.11,82.23,84.79,1,1
20/10/2020 02:40,150,5.04,85.34,1,1,1,0.1,-0.11,1.7237,-0.8725,-8.47,-9.21,5.01,-0.01,0.71,0.44,5.11,5.03,129.17,103.03,5.16,5.05,82.05,85,1,1
20/10/2020 02:40,160,4.92,85.46,1,1,1,0.08,-0.11,1.6729,-0.8607,-8.03,-8.84,5.01,-0.01,0.71,0.42,4.97,4.91,130.92,103.03,5.02,4.93,81.92,85.11,1,1
20/10/2020 02:40,170,4.81,85.36,1,1,1,0.12,-0.11,1.6444,-0.8359,-7.65,-8.48,5.01,-0.01,0.71,0.42,4.92,4.81,132.66,103.04,4.97,4.83,81.78,85.03,1,1
20/10/2020 02:40,178,4.75,85.32,1,1,1,0.12,-0.11,1.6268,-0.8209,-7.4,-8.23,5.01,-0.01,0.73,0.42,4.87,4.75,134.06,103.04,4.92,4.76,81.49,84.98,1,1
20/10/2020 02:40,180,4.73,85.34,1,1,1,0.13,-0.11,1.6191,-0.8189,-7.36,-8.18,5.01,-0.01,0.73,0.41,4.85,4.73,134.41,103.04,4.91,4.75,81.45,84.99,1,1
20/10/2020 02:40,190,4.63,85.42,1,1,1,0.13,-0.12,1.5806,-0.8066,-7.17,-7.96,5.01,-0.01,0.75,0.4,4.76,4.63,136.15,103.04,4.82,4.65,81.02,85.05,1,1
20/10/2020 02:40,200,4.5,85.6,1,1,1,0.18,-0.13,1.5294,-0.7982,-7.08,-7.84,5.01,-0.01,0.77,0.38,4.71,4.51,137.9,103.04,4.77,4.53,80.73,85.21,1,1
20/10/2020 02:40,210,4.34,85.5,1,1,1,0.24,-0.13,1.4852,-0.7634,-7.07,-7.78,5.01,-0.01,0.79,0.37,4.64,4.36,139.64,103.04,4.71,4.38,80.36,85.1,1,1
20/10/2020 02:40,300,3.74,84.3,1,1,1,0.83,-0.12,1.3776,-0.5917,-8.89,-9.22,5.01,-0.01,1.17,0.41,5.27,3.82,155.34,103.06,5.4,3.84,77.44,83.92,1,1
20/10/2020 02:40,400,4.26,82.07,1,1,1,0.96,-0.07,1.7183,-0.5192,-11.89,-11.98,5.01,-0.01,1.61,0.62,7.02,4.34,172.79,103.08,7.21,4.38,77.08,81.86,1,1
